Date,Open,High,Low,Close,Adj Close,Volume,Mid_price,Price_range,eurusd,usdjpy,usdcny,interest_rate,real_gdp,sticky_cpi
2007-06-12,1892.1300048828125,1911.1400146484375,1887.77001953125,1890.6700439453125,1890.6700439453125,2047210000,1899.4550170898438,23.3699951171875,1.3306012153625488,121.62000274658203,7.633500099182129,5.25,14956.291,2.6305791
2007-06-13,1897.7900390625,1913.8699951171875,1892.550048828125,1913.8699951171875,1913.8699951171875,2086610000,1903.2100219726562,21.3199462890625,1.3310085535049438,122.56999969482422,7.622000217437744,5.25,14956.291,2.6305791
2007-06-14,1914.280029296875,1929.5899658203125,1913.530029296875,1924.5400390625,1924.5400390625,1936220000,1921.5599975585938,16.0599365234375,1.33159339427948,122.95500183105469,7.615499973297119,5.25,14956.291,2.6305791
2007-06-15,1943.9100341796875,1946.699951171875,1937.989990234375,1942.4100341796875,1942.4100341796875,2420750000,1942.344970703125,8.7099609375,1.3379000425338745,123.4000015258789,7.614999771118164,5.25,14956.291,2.6305791
2007-06-18,1947.7900390625,1947.7900390625,1939.27001953125,1944.3699951171875,1944.3699951171875,1717120000,1943.530029296875,8.52001953125,1.341597557067871,123.68000030517578,7.619999885559082,5.25,14956.291,2.6305791
2007-06-19,1939.0699462890625,1946.8800048828125,1932.75,1941.75,1941.75,1871880000,1939.8150024414062,14.1300048828125,1.3424079418182373,123.41999816894531,7.607500076293945,5.25,14956.291,2.6305791
2007-06-20,1945.06005859375,1948.5799560546875,1922.0699462890625,1922.1199951171875,1922.1199951171875,2793260000,1935.324951171875,26.510009765625,1.3396027088165283,123.47000122070312,7.607600212097168,5.25,14956.291,2.6305791
2007-06-21,1922.3199462890625,1943.4200439453125,1915.77001953125,1941.3199462890625,1941.3199462890625,2562640000,1929.5950317382812,27.6500244140625,1.3394052982330322,123.73999786376953,7.609000205993652,5.25,14956.291,2.6305791
2007-06-22,1936.780029296875,1940.280029296875,1917.52001953125,1921.93994140625,1921.93994140625,3240350000,1928.9000244140625,22.760009765625,1.347091555595398,123.69000244140625,7.614999771118164,5.25,14956.291,2.6305791
2007-06-25,1924.1800537109375,1934.8399658203125,1905.02001953125,1912.9000244140625,1912.9000244140625,2039010000,1919.9299926757812,29.8199462890625,1.3468012809753418,123.58000183105469,7.609499931335449,5.25,14956.291,2.6305791
2007-06-26,1923.699951171875,1924.4200439453125,1901.1800537109375,1908.6400146484375,1908.6400146484375,2100330000,1912.800048828125,23.239990234375,1.3448994159698486,123.04000091552734,7.605999946594238,5.25,14956.291,2.6305791
2007-06-27,1901.5999755859375,1934.030029296875,1899.9200439453125,1933.06005859375,1933.06005859375,2020260000,1916.9750366210938,34.1099853515625,1.345496654510498,123.1500015258789,7.607999801635742,5.25,14956.291,2.6305791
2007-06-28,1931.77001953125,1945.1199951171875,1930.530029296875,1931.6700439453125,1931.6700439453125,1923410000,1937.8250122070312,14.5899658203125,1.344700574874878,123.16000366210938,7.605000019073486,5.25,14956.291,2.6305791
2007-06-29,1944.5,1947.0,1920.8299560546875,1934.0999755859375,1934.0999755859375,2168420000,1933.9149780273438,26.1700439453125,1.3536012172698975,123.16000366210938,7.603499889373779,5.25,14956.291,2.6305791
2007-07-02,1943.280029296875,1954.239990234375,1939.739990234375,1954.1199951171875,1954.1199951171875,1853840000,1946.989990234375,14.5,1.363493800163269,122.2300033569336,7.59499979019165,5.25,14956.291,2.6305791
2007-07-03,1957.47998046875,1965.199951171875,1953.9300537109375,1965.199951171875,1965.199951171875,1089120000,1959.5650024414062,11.2698974609375,1.3611923456192017,122.47000122070312,7.584000110626221,5.25,14956.291,2.6305791
2007-07-05,1967.739990234375,1983.0999755859375,1964.489990234375,1981.06005859375,1981.06005859375,1694530000,1973.7949829101562,18.6099853515625,1.3598966598510742,122.94999694824219,7.5879998207092285,5.25,14956.291,2.6305791
2007-07-06,1980.780029296875,1989.4300537109375,1973.4000244140625,1988.31005859375,1988.31005859375,1597110000,1981.4150390625,16.030029296875,1.3629920482635498,123.36000061035156,7.591000080108643,5.25,14956.291,2.6305791
2007-07-09,1989.760009765625,1992.550048828125,1982.3699951171875,1989.199951171875,1989.199951171875,1895200000,1987.4600219726562,10.1800537109375,1.3623977899551392,123.37000274658203,7.5914998054504395,5.25,14956.291,2.6305791
2007-07-10,1979.1300048828125,1989.3499755859375,1970.3599853515625,1971.8900146484375,1971.8900146484375,2229340000,1979.85498046875,18.989990234375,1.3760079145431519,121.29000091552734,7.571000099182129,5.25,14956.291,2.6305791
2007-07-11,1968.97998046875,1984.6700439453125,1965.6099853515625,1984.0799560546875,1984.0799560546875,2014260000,1975.1400146484375,19.06005859375,1.3754022121429443,122.2699966430664,7.552999973297119,5.25,14956.291,2.6305791
2007-07-12,1992.5699462890625,2021.030029296875,1990.8900146484375,2021.030029296875,2021.030029296875,2166350000,2005.9600219726562,30.1400146484375,1.378796935081482,122.4000015258789,7.556000232696533,5.25,14956.291,2.6305791
2007-07-13,2018.8399658203125,2032.280029296875,2017.280029296875,2032.1600341796875,2032.1600341796875,1729190000,2024.780029296875,15.0,1.3784927129745483,121.9000015258789,7.559999942779541,5.25,14956.291,2.6305791
2007-07-16,2030.3399658203125,2037.5,2024.300048828125,2028.02001953125,2028.02001953125,1751060000,2030.9000244140625,13.199951171875,1.377695083618164,121.80000305175781,7.557499885559082,5.25,14956.291,2.6305791
2007-07-17,2031.3299560546875,2045.969970703125,2030.5699462890625,2041.780029296875,2041.780029296875,2158690000,2038.2699584960938,15.4000244140625,1.379006028175354,122.0,7.552000045776367,5.25,14956.291,2.6305791
2007-07-18,2030.5400390625,2038.6400146484375,2019.1700439453125,2037.97998046875,2037.97998046875,2257380000,2028.905029296875,19.469970703125,1.3807005882263184,121.9000015258789,7.556000232696533,5.25,14956.291,2.6305791
2007-07-19,2052.31005859375,2060.2900390625,2046.9599609375,2052.989990234375,2052.989990234375,2177500000,2053.625,13.330078125,1.379805088043213,122.10900115966797,7.552999973297119,5.25,14956.291,2.6305791
2007-07-20,2047.1400146484375,2048.239990234375,2024.25,2035.8800048828125,2035.8800048828125,2335920000,2036.2449951171875,23.989990234375,1.3833937644958496,121.2699966430664,7.559999942779541,5.25,14956.291,2.6305791
2007-07-23,2043.8199462890625,2045.81005859375,2031.3699951171875,2036.3299560546875,2036.3299560546875,2034080000,2038.5900268554688,14.4400634765625,1.3804908990859985,121.05000305175781,7.552000045776367,5.25,14956.291,2.6305791
2007-07-24,2021.52001953125,2037.719970703125,1995.6199951171875,2000.550048828125,2000.550048828125,2463270000,2016.6699829101562,42.0999755859375,1.3824948072433472,120.11000061035156,7.552499771118164,5.25,14956.291,2.6305791
2007-07-25,2017.56005859375,2020.6800537109375,1996.050048828125,2011.1400146484375,2011.1400146484375,2482250000,2008.3650512695312,24.6300048828125,1.3726081848144531,120.45999908447266,7.546999931335449,5.25,14956.291,2.6305791
2007-07-26,1996.9300537109375,2012.489990234375,1955.6199951171875,1986.5999755859375,1986.5999755859375,3392140000,1984.0549926757812,56.8699951171875,1.3750051259994507,118.45999908447266,7.5553998947143555,5.25,14956.291,2.6305791
2007-07-27,1988.8499755859375,1997.7900390625,1956.1600341796875,1956.18994140625,1956.18994140625,2705290000,1976.9750366210938,41.6300048828125,1.3636053800582886,118.95999908447266,7.550000190734863,5.25,14956.291,2.6305791
2007-07-30,1961.780029296875,1981.8599853515625,1951.3599853515625,1973.9300537109375,1973.9300537109375,2291710000,1966.6099853515625,30.5,1.3711966276168823,119.1500015258789,7.557000160217285,5.25,14956.291,2.6305791
2007-07-31,1992.530029296875,1992.530029296875,1931.989990234375,1932.06005859375,1932.06005859375,2789130000,1962.260009765625,60.5400390625,1.3672035932540894,118.41999816894531,7.5625,5.25,14956.291,2.6305791
2007-08-01,1929.0899658203125,1946.760009765625,1912.0999755859375,1945.0799560546875,1945.0799560546875,2912270000,1929.4299926757812,34.6600341796875,1.367708444595337,118.9800033569336,7.559999942779541,5.02,14956.291,2.4685402
2007-08-02,1950.949951171875,1969.6600341796875,1944.3699951171875,1966.5999755859375,1966.5999755859375,2456970000,1957.0150146484375,25.2900390625,1.3707079887390137,119.13999938964844,7.561999797821045,5.02,14956.291,2.4685402
2007-08-03,1963.489990234375,1964.5,1918.56005859375,1918.56005859375,1918.56005859375,2504430000,1941.530029296875,45.93994140625,1.3787018060684204,118.04000091552734,7.554999828338623,5.02,14956.291,2.4685402
2007-08-06,1931.3800048828125,1954.3699951171875,1912.68994140625,1954.3699951171875,1954.3699951171875,2815560000,1933.5299682617188,41.6800537109375,1.3796910047531128,118.81999969482422,7.551000118255615,5.02,14956.291,2.4685402
2007-08-07,1943.3900146484375,1976.699951171875,1932.050048828125,1961.6400146484375,1961.6400146484375,2704030000,1954.375,44.64990234375,1.374098300933838,118.80000305175781,7.560299873352051,5.02,14956.291,2.4685402
2007-08-08,1974.3299560546875,1995.0,1968.3399658203125,1987.3399658203125,1987.3399658203125,3542890000,1981.6699829101562,26.6600341796875,1.3803004026412964,119.69000244140625,7.566999912261963,5.02,14956.291,2.4685402
2007-08-09,1959.969970703125,1990.9599609375,1936.760009765625,1936.760009765625,1936.760009765625,3593450000,1963.8599853515625,54.199951171875,1.367409110069275,118.29000091552734,7.555099964141846,5.02,14956.291,2.4685402
2007-08-10,1918.989990234375,1944.5400390625,1896.68994140625,1925.1400146484375,1925.1400146484375,3202570000,1920.614990234375,47.85009765625,1.3689066171646118,118.51000213623047,7.564000129699707,5.02,14956.291,2.4685402
2007-08-13,1941.4100341796875,1946.75,1931.3299560546875,1934.4100341796875,1934.4100341796875,2154750000,1939.0399780273438,15.4200439453125,1.3613035678863525,118.20999908447266,7.572999954223633,5.02,14956.291,2.4685402
2007-08-14,1938.7900390625,1940.8900146484375,1901.3199462890625,1901.3199462890625,1901.3199462890625,1982860000,1921.10498046875,39.570068359375,1.3534914255142212,117.41999816894531,7.566100120544434,5.02,14956.291,2.4685402
2007-08-15,1897.050048828125,1913.7900390625,1864.199951171875,1864.9200439453125,1864.9200439453125,2259870000,1888.9949951171875,49.590087890625,1.3428045511245728,116.31999969482422,7.57480001449585,5.02,14956.291,2.4685402
2007-08-16,1850.1700439453125,1865.469970703125,1805.6600341796875,1846.0899658203125,1846.0899658203125,3279620000,1835.5650024414062,59.8099365234375,1.3424980640411377,114.05999755859375,7.5929999351501465,5.02,14956.291,2.4685402
2007-08-17,1883.1500244140625,1893.77001953125,1853.8699951171875,1888.780029296875,1888.780029296875,2580340000,1873.8200073242188,39.9000244140625,1.349400281906128,114.25,7.585000038146973,5.02,14956.291,2.4685402
2007-08-20,1891.1300048828125,1899.050048828125,1874.27001953125,1893.050048828125,1893.050048828125,1656440000,1886.6600341796875,24.780029296875,1.347490906715393,114.83999633789062,7.577499866485596,5.02,14956.291,2.4685402
2007-08-21,1887.8299560546875,1915.0999755859375,1886.449951171875,1910.989990234375,1910.989990234375,1677080000,1900.7749633789062,28.6500244140625,1.345496654510498,114.1500015258789,7.579999923706055,5.02,14956.291,2.4685402
2007-08-22,1927.31005859375,1938.7900390625,1922.18994140625,1936.77001953125,1936.77001953125,1787060000,1930.489990234375,16.60009765625,1.3549952507019043,115.62000274658203,7.5920000076293945,5.02,14956.291,2.4685402
2007-08-23,1942.1199951171875,1945.1099853515625,1920.6199951171875,1931.8800048828125,1931.8800048828125,1622880000,1932.864990234375,24.489990234375,1.3556932210922241,116.0199966430664,7.573999881744385,5.02,14956.291,2.4685402
2007-08-24,1928.800048828125,1961.3800048828125,1924.1099853515625,1961.3800048828125,1961.3800048828125,1624860000,1942.7449951171875,37.27001953125,1.366698980331421,116.37999725341797,7.558000087738037,5.02,14956.291,2.4685402
2007-08-27,1954.8800048828125,1958.9599609375,1945.510009765625,1947.489990234375,1947.489990234375,1314030000,1952.2349853515625,13.449951171875,1.3637913465499878,115.55000305175781,7.550000190734863,5.02,14956.291,2.4685402
2007-08-28,1934.9300537109375,1939.0999755859375,1899.239990234375,1899.239990234375,1899.239990234375,1562800000,1919.1699829101562,39.8599853515625,1.3598966598510742,114.33999633789062,7.545499801635742,5.02,14956.291,2.4685402
2007-08-29,1914.25,1955.4599609375,1913.489990234375,1954.8499755859375,1954.8499755859375,1649720000,1934.4749755859375,41.969970703125,1.367409110069275,115.83999633789062,7.539000034332275,5.02,14956.291,2.4685402
2007-08-30,1942.7900390625,1980.949951171875,1940.9200439453125,1963.75,1963.75,1704910000,1960.9349975585938,40.0299072265625,1.3642005920410156,115.94000244140625,7.5345001220703125,5.02,14956.291,2.4685402
2007-08-31,1987.93994140625,1993.72998046875,1975.8299560546875,1988.72998046875,1988.72998046875,1536640000,1984.7799682617188,17.9000244140625,1.3642005920410156,115.7699966430664,7.534999847412109,5.02,14956.291,2.4685402
2007-09-04,1989.280029296875,2032.0999755859375,1989.280029296875,2020.510009765625,2020.510009765625,1863090000,2010.6900024414062,42.8199462890625,1.3620080947875977,116.23999786376953,7.539999961853027,5.02,14956.291,2.4685402
2007-09-05,2013.6600341796875,2017.3199462890625,1987.300048828125,1994.3800048828125,1994.3800048828125,1921820000,2002.3099975585938,30.0198974609375,1.365392804145813,115.12000274658203,7.541200160980225,5.02,14956.291,2.4685402
2007-09-06,2001.760009765625,2006.050048828125,1984.43994140625,1998.6700439453125,1998.6700439453125,1795220000,1995.2449951171875,21.610107421875,1.3696004152297974,115.38999938964844,7.528800010681152,5.02,14956.291,2.4685402
2007-09-07,1972.1199951171875,1975.31005859375,1949.8699951171875,1958.3499755859375,1958.3499755859375,1906520000,1962.5900268554688,25.4400634765625,1.3775053024291992,113.38999938964844,7.5279998779296875,5.02,14956.291,2.4685402
2007-09-10,1975.6700439453125,1980.969970703125,1943.27001953125,1960.199951171875,1960.199951171875,1771430000,1962.1199951171875,37.699951171875,1.3775053024291992,113.38999938964844,7.524499893188477,5.02,14956.291,2.4685402
2007-09-11,1973.1600341796875,1991.02001953125,1969.52001953125,1988.97998046875,1988.97998046875,1743730000,1980.27001953125,21.5,1.384006381034851,114.26000213623047,7.513299942016602,5.02,14956.291,2.4685402
2007-09-12,1986.2099609375,2006.3699951171875,1983.43994140625,1988.9599609375,1988.9599609375,1888570000,1994.9049682617188,22.9300537109375,1.390801191329956,114.12000274658203,7.511000156402588,5.02,14956.291,2.4685402
2007-09-13,2004.72998046875,2005.9599609375,1989.9100341796875,1998.6300048828125,1998.6300048828125,1666510000,1997.9349975585938,16.0499267578125,1.3866932392120361,114.58999633789062,7.502600193023682,5.02,14956.291,2.4685402
2007-09-14,1984.239990234375,2004.030029296875,1981.9100341796875,2000.8199462890625,2000.8199462890625,1586580000,1992.9700317382812,22.1199951171875,1.3878093957901,115.26000213623047,7.50600004196167,5.02,14956.291,2.4685402
2007-09-17,1993.5,1995.469970703125,1975.2900390625,1983.0799560546875,1983.0799560546875,1407780000,1985.3800048828125,20.179931640625,1.3865010738372803,115.02999877929688,7.514500141143799,5.02,14956.291,2.4685402
2007-09-18,1993.8499755859375,2035.3699951171875,1985.699951171875,2035.3699951171875,2035.3699951171875,2083620000,2010.5349731445312,49.6700439453125,1.3979953527450562,115.91000366210938,7.513000011444092,5.02,14956.291,2.4685402
2007-09-19,2047.4599609375,2056.27001953125,2032.0799560546875,2041.3599853515625,2041.3599853515625,2183810000,2044.1749877929688,24.1900634765625,1.3969016075134277,116.01000213623047,7.502999782562256,5.02,14956.291,2.4685402
2007-09-20,2035.8699951171875,2043.2099609375,2029.530029296875,2032.6099853515625,2032.6099853515625,1751460000,2036.3699951171875,13.679931640625,1.4078954458236694,114.63999938964844,7.504000186920166,5.02,14956.291,2.4685402
2007-09-21,2042.6400146484375,2054.090087890625,2041.47998046875,2049.47998046875,2049.47998046875,2268300000,2047.7850341796875,12.610107421875,1.4092049598693848,115.4800033569336,7.491499900817871,5.02,14956.291,2.4685402
2007-09-24,2054.77001953125,2072.699951171875,2047.510009765625,2057.25,2057.25,1848950000,2060.10498046875,25.18994140625,1.407400131225586,114.86000061035156,7.499000072479248,5.02,14956.291,2.4685402
2007-09-25,2049.780029296875,2076.830078125,2048.340087890625,2076.830078125,2076.830078125,1910890000,2062.5850830078125,28.489990234375,1.4152077436447144,114.66000366210938,7.502999782562256,5.02,14956.291,2.4685402
2007-09-26,2088.1201171875,2094.969970703125,2079.919921875,2088.3798828125,2088.3798828125,1984010000,2087.4449462890625,15.050048828125,1.4133076667785645,115.44000244140625,7.505499839782715,5.02,14956.291,2.4685402
2007-09-27,2098.739990234375,2099.610107421875,2089.580078125,2096.389892578125,2096.389892578125,1745070000,2094.5950927734375,10.030029296875,1.4152077436447144,115.55000305175781,7.50439977645874,5.02,14956.291,2.4685402
2007-09-28,2096.3701171875,2101.9599609375,2082.0400390625,2091.110107421875,2091.110107421875,1929890000,2092.0,19.919921875,1.4264928102493286,114.73999786376953,7.495999813079834,5.02,14956.291,2.4685402
2007-10-01,2092.60009765625,2120.7900390625,2092.60009765625,2116.969970703125,2116.969970703125,1914080000,2106.695068359375,28.18994140625,1.4236091375350952,115.80000305175781,7.495999813079834,4.76,15767.146,2.5033248
2007-10-02,2116.14990234375,2117.340087890625,2104.14990234375,2115.889892578125,2115.889892578125,1740460000,2110.7449951171875,13.190185546875,1.4152077436447144,115.70999908447266,7.495999813079834,4.76,15767.146,2.5033248
2007-10-03,2108.0400390625,2117.3798828125,2095.300048828125,2103.010009765625,2103.010009765625,1851090000,2106.3399658203125,22.079833984375,1.4099997282028198,116.55999755859375,7.495999813079834,4.76,15767.146,2.5033248
2007-10-04,2107.110107421875,2107.719970703125,2088.7900390625,2105.56005859375,2105.56005859375,1695520000,2098.2550048828125,18.929931640625,1.4135074615478516,116.41000366210938,7.495999813079834,4.76,15767.146,2.5033248
2007-10-05,2123.489990234375,2151.719970703125,2118.1298828125,2149.669921875,2149.669921875,2012860000,2134.9249267578125,33.590087890625,1.4133076667785645,116.87999725341797,7.495999813079834,4.76,15767.146,2.5033248
2007-10-08,2151.110107421875,2163.260009765625,2144.219970703125,2163.260009765625,2163.260009765625,1496610000,2153.739990234375,19.0400390625,1.4049086570739746,117.31999969482422,7.494999885559082,4.76,15767.146,2.5033248
2007-10-09,2168.530029296875,2173.949951171875,2157.949951171875,2171.2099609375,2171.2099609375,1865120000,2165.949951171875,16.0,1.4106959104537964,117.19000244140625,7.505499839782715,4.76,15767.146,2.5033248
2007-10-10,2172.669921875,2178.949951171875,2164.909912109375,2176.97998046875,2176.97998046875,1916630000,2171.929931640625,14.0400390625,1.414107084274292,117.14800262451172,7.499000072479248,4.76,15767.146,2.5033248
2007-10-11,2188.719970703125,2194.139892578125,2127.070068359375,2140.919921875,2140.919921875,2508690000,2160.60498046875,67.06982421875,1.4201923608779907,117.37000274658203,7.494500160217285,4.76,15767.146,2.5033248
2007-10-12,2151.93994140625,2177.989990234375,2148.3798828125,2177.989990234375,2177.989990234375,1957790000,2163.1849365234375,29.610107421875,1.4190032482147217,117.58999633789062,7.499000072479248,4.76,15767.146,2.5033248
2007-10-15,2182.06005859375,2184.860107421875,2143.89990234375,2158.919921875,2158.919921875,1967120000,2164.3800048828125,40.960205078125,1.4203940629959106,117.31999969482422,7.514999866485596,4.76,15767.146,2.5033248
2007-10-16,2147.8798828125,2166.64990234375,2143.56005859375,2151.139892578125,2151.139892578125,2038520000,2155.10498046875,23.08984375,1.4176956415176392,116.94000244140625,7.50600004196167,4.76,15767.146,2.5033248
2007-10-17,2182.699951171875,2182.85009765625,2143.5400390625,2179.139892578125,2179.139892578125,2400080000,2163.195068359375,39.31005859375,1.4217066764831543,116.48999786376953,7.50629997253418,4.76,15767.146,2.5033248
2007-10-18,2168.239990234375,2191.659912109375,2161.679931640625,2187.52001953125,2187.52001953125,1973010000,2176.669921875,29.97998046875,1.4294904470443726,115.45999908447266,7.501299858093262,4.76,15767.146,2.5033248
2007-10-19,2188.75,2188.75,2131.080078125,2131.080078125,2131.080078125,2371650000,2159.9150390625,57.669921875,1.4296947717666626,114.55999755859375,7.498300075531006,4.76,15767.146,2.5033248
2007-10-22,2121.010009765625,2160.02001953125,2116.639892578125,2157.449951171875,2157.449951171875,1958710000,2138.3299560546875,43.380126953125,1.4179972410202026,114.44200134277344,7.500500202178955,4.76,15767.146,2.5033248
2007-10-23,2181.7900390625,2205.179931640625,2170.469970703125,2205.179931640625,2205.179931640625,2335770000,2187.824951171875,34.7099609375,1.4258012771606445,114.86000061035156,7.495299816131592,4.76,15767.146,2.5033248
2007-10-24,2187.030029296875,2194.35009765625,2140.8701171875,2188.590087890625,2188.590087890625,2739680000,2167.610107421875,53.47998046875,1.4263097047805786,114.18000030517578,7.483799934387207,4.76,15767.146,2.5033248
2007-10-25,2190.510009765625,2195.39990234375,2146.22998046875,2161.52001953125,2161.52001953125,2753360000,2170.81494140625,49.169921875,1.4326032400131226,113.96299743652344,7.472300052642822,4.76,15767.146,2.5033248
2007-10-26,2200.68994140625,2203.8798828125,2174.820068359375,2194.590087890625,2194.590087890625,2583680000,2189.3499755859375,29.059814453125,1.4393045902252197,114.20999908447266,7.477499961853027,4.76,15767.146,2.5033248
2007-10-29,2202.9599609375,2209.389892578125,2191.2099609375,2203.419921875,2203.419921875,2014730000,2200.2999267578125,18.179931640625,1.441794753074646,114.69999694824219,7.464799880981445,4.76,15767.146,2.5033248
2007-10-30,2197.139892578125,2218.8798828125,2192.68994140625,2207.610107421875,2207.610107421875,2121930000,2205.784912109375,26.18994140625,1.44400155544281,114.77999877929688,7.46150016784668,4.76,15767.146,2.5033248
2007-10-31,2214.139892578125,2239.22998046875,2199.02001953125,2238.97998046875,2238.97998046875,2534530000,2219.125,40.2099609375,1.4471989870071411,115.38999938964844,7.46150016784668,4.76,15767.146,2.5033248
2007-11-01,2223.52001953125,2226.8798828125,2196.35009765625,2197.070068359375,2197.070068359375,2528410000,2211.614990234375,30.52978515625,1.442710041999817,114.45999908447266,7.451000213623047,4.49,15767.146,2.6563697
2007-11-02,2211.389892578125,2218.659912109375,2181.5,2213.860107421875,2213.860107421875,2426050000,2200.0799560546875,37.159912109375,1.4487924575805664,114.72000122070312,7.445499897003174,4.49,15767.146,2.6563697
2007-11-05,2193.06005859375,2212.06005859375,2179.89990234375,2200.47998046875,2200.47998046875,2092590000,2195.97998046875,32.16015625,1.4478065967559814,114.30000305175781,7.44379997253418,4.49,15767.146,2.6563697
2007-11-06,2212.199951171875,2224.429931640625,2188.10009765625,2223.969970703125,2223.969970703125,2482160000,2206.2650146484375,36.329833984375,1.4564096927642822,114.70999908447266,7.445700168609619,4.49,15767.146,2.6563697
2007-11-07,2205.2900390625,2219.820068359375,2168.550048828125,2169.429931640625,2169.429931640625,2491180000,2194.18505859375,51.27001953125,1.4623944759368896,112.61000061035156,7.432799816131592,4.49,15767.146,2.6563697
2007-11-08,2165.570068359375,2167.81005859375,2066.550048828125,2106.159912109375,2106.159912109375,3461810000,2117.1800537109375,101.260009765625,1.4681053161621094,112.70999908447266,7.410799980163574,4.49,15767.146,2.6563697
2007-11-09,2061.52001953125,2078.06005859375,2033.8800048828125,2034.300048828125,2034.300048828125,2955790000,2055.9700317382812,44.1800537109375,1.467502236366272,110.66000366210938,7.401100158691406,4.49,15767.146,2.6563697
2007-11-12,2028.9100341796875,2043.050048828125,1980.1800537109375,1982.1600341796875,1982.1600341796875,2820740000,2011.6150512695312,62.8699951171875,1.4523905515670776,109.62000274658203,7.4019999504089355,4.49,15767.146,2.6563697
2007-11-13,2009.739990234375,2066.080078125,2009.739990234375,2066.080078125,2066.080078125,2662780000,2037.9100341796875,56.340087890625,1.4620951414108276,111.13999938964844,7.423500061035156,4.49,15767.146,2.6563697
2007-11-14,2090.669921875,2091.06005859375,2030.6199951171875,2038.050048828125,2038.050048828125,2420260000,2060.8400268554688,60.4400634765625,1.46500825881958,111.2699966430664,7.416999816894531,4.49,15767.146,2.6563697
2007-11-15,2035.4599609375,2054.06005859375,2007.780029296875,2024.030029296875,2024.030029296875,2289480000,2030.9200439453125,46.280029296875,1.4620951414108276,110.4800033569336,7.4120001792907715,4.49,15767.146,2.6563697
2007-11-16,2038.27001953125,2052.199951171875,2006.8499755859375,2048.6201171875,2048.6201171875,2515680000,2029.5249633789062,45.3499755859375,1.4634003639221191,110.9800033569336,7.41349983215332,4.49,15767.146,2.6563697
2007-11-19,2040.1700439453125,2050.030029296875,2009.7099609375,2021.1400146484375,2021.1400146484375,2188010000,2029.8699951171875,40.320068359375,1.4668993949890137,109.7699966430664,7.4145002365112305,4.49,15767.146,2.6563697
2007-11-20,2030.93994140625,2064.080078125,1990.1199951171875,2029.93994140625,2029.93994140625,2607370000,2027.1000366210938,73.9600830078125,1.4833053350448608,109.72000122070312,7.415299892425537,4.49,15767.146,2.6563697
2007-11-21,2008.8800048828125,2039.3900146484375,1986.449951171875,2006.3800048828125,2006.3800048828125,2034730000,2012.9199829101562,52.9400634765625,1.4857958555221558,108.3499984741211,7.401000022888184,4.49,15767.146,2.6563697
2007-11-23,2019.4000244140625,2031.8699951171875,2008.1300048828125,2028.9000244140625,2028.9000244140625,804330000,2020.0,23.739990234375,1.480100154876709,108.12000274658203,7.3892998695373535,4.49,15767.146,2.6563697
2007-11-26,2033.239990234375,2047.9200439453125,1988.300048828125,1989.3599853515625,1989.3599853515625,2019400000,2018.1100463867188,59.6199951171875,1.480100154876709,108.12000274658203,7.401400089263916,4.49,15767.146,2.6563697
2007-11-27,2007.3499755859375,2034.6500244140625,1997.530029296875,2033.760009765625,2033.760009765625,2166930000,2016.0900268554688,37.1199951171875,1.4837895631790161,108.80000305175781,7.377299785614014,4.49,15767.146,2.6563697
2007-11-28,2055.77001953125,2100.969970703125,2055.77001953125,2095.389892578125,2095.389892578125,2518580000,2078.3699951171875,45.199951171875,1.4840978384017944,109.95999908447266,7.385000228881836,4.49,15767.146,2.6563697
2007-11-29,2084.570068359375,2108.25,2082.18994140625,2102.419921875,2102.419921875,2157170000,2095.219970703125,26.06005859375,1.4759929180145264,109.76000213623047,7.372000217437744,4.49,15767.146,2.6563697
2007-11-30,2122.639892578125,2122.639892578125,2071.780029296875,2089.10009765625,2089.10009765625,2571340000,2097.2099609375,50.85986328125,1.469594120979309,111.76000213623047,7.388000011444092,4.49,15767.146,2.6563697
2007-12-03,2080.10009765625,2094.360107421875,2066.22998046875,2067.449951171875,2067.449951171875,1994710000,2080.2950439453125,28.130126953125,1.467007040977478,110.44000244140625,7.392499923706055,4.49,15767.146,2.6563697
2007-12-04,2053.169921875,2070.389892578125,2048.64990234375,2059.06005859375,2059.06005859375,2044740000,2059.5198974609375,21.739990234375,1.4766032695770264,109.86000061035156,7.388000011444092,4.49,15767.146,2.6563697
2007-12-05,2083.18994140625,2103.830078125,2079.669921875,2099.31005859375,2099.31005859375,2258840000,2091.75,24.16015625,1.4598966836929321,110.91000366210938,7.383299827575684,4.49,15767.146,2.6563697
2007-12-06,2099.699951171875,2128.320068359375,2098.300048828125,2127.64990234375,2127.64990234375,1970680000,2113.31005859375,30.02001953125,1.4659103155136108,111.36000061035156,7.403500080108643,4.49,15767.146,2.6563697
2007-12-07,2127.5400390625,2135.239990234375,2116.6298828125,2130.0,2130.0,1855070000,2125.9349365234375,18.610107421875,1.4656095504760742,111.66000366210938,7.39300012588501,4.49,15767.146,2.6563697
2007-12-10,2131.669921875,2141.360107421875,2126.969970703125,2134.8798828125,2134.8798828125,1776540000,2134.1650390625,14.39013671875,1.4708911180496216,111.79000091552734,7.386000156402588,4.49,15767.146,2.6563697
2007-12-11,2137.820068359375,2147.679931640625,2081.550048828125,2083.719970703125,2083.719970703125,2195200000,2114.614990234375,66.1298828125,1.466490626335144,110.87999725341797,7.37060022354126,4.49,15767.146,2.6563697
