Date,Time,Open,High,Low,Close,Tick volume,Mid_price,Price_range,Hour
2020-08-21,15:00:00,281.648,281.738,280.797,281.458,12144,281.2675,0.941,15
2020-08-21,15:30:00,281.488,281.498,280.207,280.338,11190,280.8525,1.291,15
2020-08-21,16:00:00,280.308,281.508,280.217,281.487,9833,280.8625,1.291,16
2020-08-21,16:30:00,281.477,281.588,281.167,281.487,8525,281.3775,0.421,16
2020-08-21,17:00:00,281.498,281.578,280.968,281.188,8760,281.273,0.61,17
2020-08-21,17:30:00,281.168,281.518,280.877,281.128,8590,281.1975,0.641,17
2020-08-21,18:00:00,281.137,281.567,281.038,281.507,7780,281.3025,0.529,18
2020-08-21,18:30:00,281.508,282.008,281.407,281.868,8438,281.7075,0.601,18
2020-08-21,19:00:00,281.868,282.318,281.847,281.987,10273,282.0825,0.471,19
2020-08-21,19:30:00,281.988,282.048,281.267,281.858,11443,281.6575,0.781,19
2020-08-24,13:30:00,285.098,285.978,283.328,284.338,13483,284.653,2.65,13
2020-08-24,14:00:00,284.337,284.577,282.777,283.778,12933,283.677,1.8,14
2020-08-24,14:30:00,283.768,283.828,281.248,281.698,12848,282.538,2.58,14
2020-08-24,15:00:00,281.708,283.158,281.478,281.977,9412,282.318,1.68,15
2020-08-24,15:30:00,281.987,283.538,281.968,283.327,8330,282.753,1.57,15
2020-08-24,16:00:00,283.338,283.988,283.227,283.298,8260,283.6075,0.761,16
2020-08-24,16:30:00,283.307,283.508,282.898,283.107,8228,283.203,0.61,16
2020-08-24,17:00:00,283.108,283.848,282.917,283.177,6894,283.3825,0.931,17
2020-08-24,17:30:00,283.168,283.298,282.547,283.067,6923,282.9225,0.751,17
2020-08-24,18:00:00,283.067,283.448,282.747,282.837,6223,283.0975,0.701,18
2020-08-24,18:30:00,282.827,282.968,281.997,282.257,7551,282.4825,0.971,18
2020-08-24,19:00:00,282.257,282.818,281.697,282.797,8046,282.2575,1.121,19
2020-08-24,19:30:00,282.788,283.658,282.647,283.598,7924,283.1525,1.011,19
2020-08-25,13:30:00,282.758,283.758,282.358,283.497,14471,283.058,1.4,13
2020-08-25,14:00:00,283.507,284.088,282.677,283.327,12005,283.3825,1.411,14
2020-08-25,14:30:00,283.318,284.147,282.927,284.047,10135,283.537,1.22,14
2020-08-25,15:00:00,284.057,285.208,283.897,284.548,8996,284.5525,1.311,15
2020-08-25,15:30:00,284.557,284.628,283.807,284.358,8104,284.2175,0.821,15
2020-08-25,16:00:00,284.357,284.488,283.578,284.268,7399,284.033,0.91,16
2020-08-25,16:30:00,284.278,284.708,284.127,284.508,5845,284.4175,0.581,16
2020-08-25,17:00:00,284.487,284.868,284.207,284.797,5191,284.5375,0.661,17
2020-08-25,17:30:00,284.797,284.948,284.527,284.577,5293,284.7375,0.421,17
2020-08-25,18:00:00,284.567,285.098,284.397,285.077,3851,284.7475,0.701,18
2020-08-25,18:30:00,285.087,285.418,284.967,285.367,5004,285.1925,0.451,18
2020-08-25,19:00:00,285.357,285.768,285.177,285.688,5281,285.4725,0.591,19
2020-08-25,19:30:00,285.678,285.908,285.517,285.798,5555,285.7125,0.391,19
2020-08-26,13:30:00,287.097,287.788,286.958,287.527,11855,287.373,0.83,13
2020-08-26,14:00:00,287.527,288.078,287.157,287.997,8584,287.6175,0.921,14
2020-08-26,14:30:00,288.008,288.898,287.987,288.778,6961,288.4425,0.911,14
2020-08-26,15:00:00,288.797,289.337,288.727,289.298,7618,289.032,0.61,15
2020-08-26,15:30:00,289.288,290.227,289.267,290.078,6540,289.747,0.96,15
2020-08-26,16:00:00,290.077,291.498,289.788,291.288,8084,290.643,1.71,16
2020-08-26,16:30:00,291.297,291.408,290.187,290.368,7718,290.7975,1.221,16
2020-08-26,17:00:00,290.368,291.208,290.367,290.857,7283,290.7875,0.841,17
2020-08-26,17:30:00,290.868,291.438,290.857,291.437,6389,291.1475,0.581,17
2020-08-26,18:00:00,291.428,291.897,291.307,291.877,6461,291.602,0.59,18
2020-08-26,18:30:00,291.888,291.937,289.527,289.928,10076,290.732,2.41,18
2020-08-26,19:00:00,289.917,291.557,289.638,291.537,9207,290.5975,1.919,19
2020-08-26,19:30:00,291.538,292.117,291.078,291.887,8562,291.5975,1.039,19
2020-08-27,13:30:00,293.017,293.068,290.607,292.197,16529,291.8375,2.461,13
2020-08-27,14:00:00,292.187,292.658,290.377,292.627,14534,291.5175,2.281,14
2020-08-27,14:30:00,292.638,293.047,291.887,292.858,12283,292.467,1.16,14
2020-08-27,15:00:00,292.837,293.498,292.527,292.808,10399,293.0125,0.971,15
2020-08-27,15:30:00,292.817,293.847,292.388,293.188,7788,293.1175,1.459,15
2020-08-27,16:00:00,293.198,293.208,291.478,291.608,10599,292.343,1.73,16
2020-08-27,16:30:00,291.597,291.908,288.688,289.558,14054,290.298,3.22,16
2020-08-27,17:00:00,289.557,290.997,289.038,290.847,12406,290.0175,1.959,17
2020-08-27,17:30:00,290.848,291.428,289.968,291.378,10296,290.698,1.46,17
2020-08-27,18:00:00,291.377,292.278,291.177,292.238,8428,291.7275,1.101,18
2020-08-27,18:30:00,292.247,292.418,291.417,291.778,7999,291.9175,1.001,18
2020-08-27,19:00:00,291.778,292.388,291.267,292.097,9034,291.8275,1.121,19
2020-08-27,19:30:00,292.107,292.288,290.798,290.987,9943,291.543,1.49,19
2020-08-28,13:30:00,292.207,292.858,291.447,292.848,13871,292.1525,1.411,13
2020-08-28,14:00:00,292.848,293.158,292.138,292.837,11485,292.648,1.02,14
2020-08-28,14:30:00,292.848,292.948,291.448,291.677,10824,292.198,1.5,14
2020-08-28,15:00:00,291.678,292.777,291.447,292.648,8650,292.112,1.33,15
2020-08-28,15:30:00,292.657,292.818,292.207,292.567,7111,292.5125,0.611,15
2020-08-28,16:00:00,292.578,292.818,292.127,292.198,5936,292.4725,0.691,16
2020-08-28,16:30:00,292.197,292.318,291.797,292.278,6236,292.0575,0.521,16
2020-08-28,17:00:00,292.288,292.308,291.057,291.057,8101,291.6825,1.251,17
2020-08-28,17:30:00,291.067,292.067,290.917,291.877,7293,291.492,1.15,17
2020-08-28,18:00:00,291.887,292.148,291.587,291.897,6776,291.8675,0.561,18
2020-08-28,18:30:00,291.887,292.368,291.607,291.837,6353,291.9875,0.761,18
2020-08-28,19:00:00,291.848,292.618,291.737,292.268,7039,292.1775,0.881,19
2020-08-28,19:30:00,292.258,293.018,292.218,292.507,8425,292.618,0.8,19
2020-08-31,13:30:00,293.198,293.898,292.607,293.558,14852,293.2525,1.291,13
2020-08-31,14:00:00,293.567,293.868,293.257,293.547,3373,293.5625,0.611,14
2020-08-31,15:00:00,294.868,295.167,293.127,293.878,10798,294.147,2.04,15
2020-08-31,15:30:00,293.897,294.748,293.197,294.307,10945,293.9725,1.551,15
2020-08-31,16:00:00,294.317,295.118,294.147,294.998,8659,294.6325,0.971,16
2020-08-31,16:30:00,294.998,295.318,294.617,295.307,7204,294.9675,0.701,16
2020-08-31,17:00:00,295.318,295.827,295.167,295.698,5956,295.497,0.66,17
2020-08-31,17:30:00,295.677,296.318,295.658,296.148,5782,295.988,0.66,17
2020-08-31,18:00:00,296.157,296.258,295.727,296.128,5193,295.9925,0.531,18
2020-08-31,18:30:00,296.138,296.518,295.668,296.488,5025,296.093,0.85,18
2020-08-31,19:00:00,296.487,296.588,295.347,296.057,6630,295.9675,1.241,19
2020-08-31,19:30:00,296.068,296.738,295.008,295.008,8345,295.873,1.73,19
2020-09-01,13:30:00,297.578,297.958,295.788,297.518,13946,296.873,2.17,13
2020-09-01,14:00:00,297.518,299.298,297.428,299.297,12091,298.363,1.87,14
2020-09-01,14:30:00,299.307,299.327,298.067,298.128,11207,298.697,1.26,14
2020-09-01,15:00:00,298.138,298.788,297.707,298.267,10129,298.2475,1.081,15
2020-09-01,15:30:00,298.267,298.408,297.797,298.117,8722,298.1025,0.611,15
2020-09-01,16:00:00,298.117,298.998,298.017,298.627,6037,298.5075,0.981,16
2020-09-01,16:30:00,298.618,298.928,298.327,298.837,5784,298.6275,0.601,16
2020-09-01,17:00:00,298.848,299.058,298.447,298.938,5802,298.7525,0.611,17
2020-09-01,17:30:00,298.928,299.628,298.857,299.277,5962,299.2425,0.771,17
2020-09-01,18:00:00,299.287,299.518,298.997,299.457,4549,299.2575,0.521,18
2020-09-01,18:30:00,299.457,299.528,298.927,299.408,5127,299.2275,0.601,18
2020-09-01,19:00:00,299.408,299.637,299.147,299.228,5354,299.392,0.49,19
2020-09-01,19:30:00,299.217,300.028,299.017,299.878,7529,299.5225,1.011,19
2020-09-02,13:30:00,303.218,303.277,298.608,298.787,16331,300.9425,4.669,13
2020-09-02,14:00:00,298.778,301.178,298.747,301.147,14926,299.9625,2.431,14
2020-09-02,14:30:00,301.158,301.327,299.578,300.528,13509,300.4525,1.749,14
2020-09-02,15:00:00,300.528,300.668,298.507,299.237,14614,299.5875,2.161,15
2020-09-02,15:30:00,299.237,299.848,296.897,299.098,14181,298.3725,2.951,15
2020-09-02,16:00:00,299.097,300.578,298.747,300.398,11363,299.6625,1.831,16
2020-09-02,16:30:00,300.407,301.017,300.307,300.707,8979,300.662,0.71,16
2020-09-02,17:00:00,300.718,302.268,300.417,302.138,7943,301.3425,1.851,17
2020-09-02,17:30:00,302.137,302.388,301.697,301.797,7309,302.0425,0.691,17
2020-09-02,18:00:00,301.797,302.138,301.097,301.957,7534,301.6175,1.041,18
2020-09-02,18:30:00,301.967,302.498,301.797,301.898,6883,302.1475,0.701,18
2020-09-02,19:00:00,301.917,303.178,301.807,302.718,7037,302.4925,1.371,19
2020-09-02,19:30:00,302.708,303.338,302.208,302.738,9913,302.773,1.13,19
2020-09-03,13:30:00,298.227,298.598,295.987,297.048,16894,297.2925,2.611,13
2020-09-03,14:00:00,297.058,297.768,293.498,294.227,15298,295.633,4.27,14
2020-09-03,14:30:00,294.198,294.547,290.067,292.327,18066,292.307,4.48,14
2020-09-03,15:00:00,292.337,292.478,286.517,289.188,19209,289.4975,5.961,15
2020-09-03,15:30:00,289.217,291.358,288.027,289.567,17051,289.6925,3.331,15
2020-09-03,16:00:00,289.538,290.378,288.417,288.668,14318,289.3975,1.961,16
2020-09-03,16:30:00,288.677,288.878,287.028,287.408,14028,287.953,1.85,16
2020-09-03,17:00:00,287.388,289.188,285.997,289.078,14742,287.5925,3.191,17
2020-09-03,17:30:00,289.068,289.078,286.437,287.527,13854,287.7575,2.641,17
2020-09-03,18:00:00,287.507,288.477,286.667,287.628,12661,287.572,1.81,18
2020-09-03,18:30:00,287.627,288.828,285.847,285.847,12416,287.3375,2.981,18
2020-09-03,19:00:00,285.847,286.437,284.407,284.508,14753,285.422,2.03,19
2020-09-03,19:30:00,284.488,287.708,284.378,287.338,16816,286.043,3.33,19
2020-09-04,13:30:00,285.738,288.917,280.517,281.557,19649,284.717,8.4,13
2020-09-04,14:00:00,281.487,283.208,276.897,277.058,19507,280.0525,6.311,14
2020-09-04,14:30:00,277.097,277.817,271.797,276.858,20413,274.807,6.02,14
2020-09-04,15:00:00,276.848,277.177,274.117,275.348,19055,275.647,3.06,15
2020-09-04,15:30:00,275.358,280.428,275.207,280.258,18484,277.8175,5.221,15
2020-09-04,16:00:00,280.217,281.288,278.277,281.228,18108,279.7825,3.011,16
2020-09-04,16:30:00,281.238,282.528,279.348,280.747,17654,280.938,3.18,16
2020-09-04,17:00:00,280.767,280.768,277.318,278.248,16694,279.043,3.45,17
2020-09-04,17:30:00,278.237,280.268,277.488,279.987,15831,278.878,2.78,17
2020-09-04,18:00:00,279.988,281.488,279.268,281.278,15390,280.378,2.22,18
2020-09-04,18:30:00,281.277,285.128,280.697,284.987,16854,282.9125,4.431,18
2020-09-04,19:00:00,285.007,286.647,283.868,286.217,17404,285.2575,2.779,19
2020-09-04,19:30:00,286.208,286.247,283.377,283.458,17834,284.812,2.87,19
2020-09-08,13:30:00,272.197,275.658,271.247,275.528,17931,273.4525,4.411,13
2020-09-08,14:00:00,275.537,277.938,274.187,277.447,18162,276.0625,3.751,14
2020-09-08,14:30:00,277.468,278.218,274.508,275.548,19030,276.363,3.71,14
2020-09-08,15:00:00,275.557,276.668,274.567,275.288,18648,275.6175,2.101,15
2020-09-08,15:30:00,275.267,275.597,272.867,274.238,17109,274.232,2.73,15
2020-09-08,16:00:00,274.248,274.938,273.667,273.808,15939,274.3025,1.271,16
2020-09-08,16:30:00,273.818,275.328,273.567,275.127,14325,274.4475,1.761,16
2020-09-08,17:00:00,275.107,275.307,273.548,274.168,13245,274.4275,1.759,17
2020-09-08,17:30:00,274.157,275.508,273.818,274.817,13544,274.663,1.69,17
2020-09-08,18:00:00,274.828,275.268,272.617,272.787,12291,273.9425,2.651,18
2020-09-08,18:30:00,272.798,273.058,270.347,271.918,14398,271.7025,2.711,18
2020-09-08,19:00:00,271.927,272.278,270.277,272.188,16007,271.2775,2.001,19
2020-09-08,19:30:00,272.197,272.608,269.648,270.008,14924,271.128,2.96,19
2020-09-09,13:30:00,275.457,275.798,272.997,274.748,17434,274.3975,2.801,13
2020-09-09,14:00:00,274.758,277.118,274.128,276.848,14918,275.623,2.99,14
2020-09-09,14:30:00,276.807,277.728,276.427,277.387,12979,277.0775,1.301,14
2020-09-09,15:00:00,277.397,278.338,275.997,277.358,12867,277.1675,2.341,15
2020-09-09,15:30:00,277.358,277.958,276.817,277.717,10567,277.3875,1.141,15
2020-09-09,16:00:00,277.717,278.588,277.517,278.237,9208,278.0525,1.071,16
2020-09-09,16:30:00,278.247,279.268,278.198,279.237,8008,278.733,1.07,16
2020-09-09,17:00:00,279.238,280.038,278.557,279.038,9011,279.2975,1.481,17
2020-09-09,17:30:00,279.028,279.158,277.607,277.767,10661,278.3825,1.551,17
2020-09-09,18:00:00,277.777,278.608,277.347,278.037,10651,277.9775,1.261,18
2020-09-09,18:30:00,278.048,279.128,278.038,278.707,9185,278.583,1.09,18
2020-09-09,19:00:00,278.698,279.757,278.698,279.637,9514,279.2275,1.059,19
2020-09-09,19:30:00,279.647,279.968,277.697,277.768,13972,278.8325,2.271,19
2020-09-10,13:30:00,280.957,281.678,279.508,280.678,16230,280.593,2.17,13
2020-09-10,14:00:00,280.657,282.178,280.577,280.977,14002,281.3775,1.601,14
2020-09-10,14:30:00,280.947,281.968,277.628,277.957,15769,279.798,4.34,14
2020-09-10,15:00:00,277.968,280.118,276.997,280.107,16456,278.5575,3.121,15
2020-09-10,15:30:00,280.097,280.498,278.657,278.957,13972,279.5775,1.841,15
2020-09-10,16:00:00,278.998,279.468,277.327,277.917,14344,278.3975,2.141,16
2020-09-10,16:30:00,277.918,278.417,276.278,277.697,14123,277.3475,2.139,16
2020-09-10,17:00:00,277.697,278.518,277.198,277.397,11930,277.858,1.32,17
2020-09-10,17:30:00,277.407,278.008,276.047,276.208,11177,277.0275,1.961,17
2020-09-10,18:00:00,276.187,276.867,271.808,271.897,14489,274.3375,5.059,18
2020-09-10,18:30:00,271.907,274.048,271.888,273.788,17527,272.968,2.16,18
2020-09-10,19:00:00,273.798,273.878,270.547,271.838,17344,272.2125,3.331,19
2020-09-10,19:30:00,271.848,273.568,271.368,272.168,16605,272.468,2.2,19
2020-09-11,13:30:00,274.337,275.187,271.438,271.768,16208,273.3125,3.749,13
2020-09-11,14:00:00,271.768,273.737,270.777,273.267,13742,272.257,2.96,14
2020-09-11,14:30:00,273.267,274.667,271.847,273.388,15225,273.257,2.82,14
2020-09-11,15:00:00,273.388,274.758,272.297,272.637,14154,273.5275,2.461,15
2020-09-11,15:30:00,272.637,272.638,271.197,271.237,12303,271.9175,1.441,15
2020-09-11,16:00:00,271.228,272.258,270.897,271.448,12319,271.5775,1.361,16
2020-09-11,16:30:00,271.438,271.458,268.797,268.848,12958,270.1275,2.661,16
2020-09-11,17:00:00,268.858,269.357,267.497,267.657,14297,268.427,1.86,17
2020-09-11,17:30:00,267.658,269.198,266.888,267.618,13081,268.043,2.31,17
2020-09-11,18:00:00,267.627,269.677,267.417,268.498,11870,268.547,2.26,18
2020-09-11,18:30:00,268.497,270.587,268.488,269.498,10732,269.5375,2.099,18
2020-09-11,19:00:00,269.467,271.088,268.237,270.818,9533,269.6625,2.851,19
2020-09-11,19:30:00,270.827,271.467,269.738,270.448,11000,270.6025,1.729,19
2020-09-14,13:30:00,274.277,276.108,273.447,275.648,13894,274.7775,2.661,13
2020-09-14,14:00:00,275.668,277.188,275.257,277.058,11722,276.2225,1.931,14
2020-09-14,14:30:00,277.058,277.107,276.038,276.757,9570,276.5725,1.069,14
2020-09-14,15:00:00,276.757,276.948,275.707,276.778,8373,276.3275,1.241,15
2020-09-14,15:30:00,276.767,276.978,276.248,276.597,8238,276.613,0.73,15
2020-09-14,16:00:00,276.597,277.018,275.467,275.618,7431,276.2425,1.551,16
2020-09-14,16:30:00,275.627,275.888,274.917,275.377,7758,275.4025,0.971,16
2020-09-14,17:00:00,275.387,275.707,273.497,274.178,8590,274.602,2.21,17
2020-09-14,17:30:00,274.157,274.798,272.947,274.607,8337,273.8725,1.851,17
2020-09-14,18:00:00,274.597,275.487,274.037,274.597,7783,274.762,1.45,18
2020-09-14,18:30:00,274.597,275.038,273.917,274.767,9657,274.4775,1.121,18
2020-09-14,19:00:00,274.787,275.188,274.177,274.797,10848,274.6825,1.011,19
2020-09-14,19:30:00,274.808,276.278,274.667,275.097,11474,275.4725,1.611,19
2020-09-15,13:30:00,278.898,280.128,278.468,280.118,14495,279.298,1.66,13
2020-09-15,14:00:00,280.128,280.217,278.337,278.987,11516,279.277,1.88,14
2020-09-15,14:30:00,278.977,279.337,277.667,278.898,10905,278.502,1.67,14
2020-09-15,15:00:00,278.898,279.648,278.718,279.408,8784,279.183,0.93,15
2020-09-15,15:30:00,279.398,279.908,279.047,279.508,8231,279.4775,0.861,15
2020-09-15,16:00:00,279.497,280.077,279.458,279.878,6932,279.7675,0.619,16
2020-09-15,16:30:00,279.877,280.308,279.628,280.178,5688,279.968,0.68,16
2020-09-15,17:00:00,280.178,280.438,279.737,279.957,7380,280.0875,0.701,17
2020-09-15,17:30:00,279.947,280.178,279.677,279.727,6362,279.9275,0.501,17
2020-09-15,18:00:00,279.748,279.847,278.578,279.147,8974,279.2125,1.269,18
2020-09-15,18:30:00,279.168,279.668,278.557,279.458,8284,279.1125,1.111,18
2020-09-15,19:00:00,279.467,279.498,277.917,278.677,11081,278.7075,1.581,19
2020-09-15,19:30:00,278.677,279.208,277.247,279.028,11361,278.2275,1.961,19
2020-09-16,13:30:00,279.727,280.328,278.367,279.567,14701,279.3475,1.961,13
2020-09-16,14:00:00,279.558,279.778,278.138,278.777,12611,278.958,1.64,14
2020-09-16,14:30:00,278.768,278.897,276.897,277.767,11940,277.897,2.0,14
2020-09-16,15:00:00,277.757,279.127,277.707,278.838,8744,278.417,1.42,15
2020-09-16,15:30:00,278.837,279.267,278.067,278.067,7682,278.667,1.2,15
2020-09-16,16:00:00,278.068,278.568,277.467,277.877,7219,278.0175,1.101,16
2020-09-16,16:30:00,277.878,277.887,277.037,277.457,7359,277.462,0.85,16
2020-09-16,17:00:00,277.458,277.808,276.567,276.778,7858,277.1875,1.241,17
2020-09-16,17:30:00,276.768,277.438,276.217,277.348,7405,276.8275,1.221,17
2020-09-16,18:00:00,277.338,279.177,276.917,278.508,11653,278.047,2.26,18
2020-09-16,18:30:00,278.518,279.048,276.767,277.187,12195,277.9075,2.281,18
2020-09-16,19:00:00,277.187,277.668,275.317,275.498,13483,276.4925,2.351,19
2020-09-16,19:30:00,275.497,276.137,274.247,274.468,14131,275.192,1.89,19
2020-09-17,13:30:00,267.458,270.398,267.357,270.267,16319,268.8775,3.041,13
2020-09-17,14:00:00,270.278,271.397,268.878,269.628,14535,270.1375,2.519,14
2020-09-17,14:30:00,269.618,271.857,268.967,270.768,14471,270.412,2.89,14
2020-09-17,15:00:00,270.777,272.358,270.608,271.158,13260,271.483,1.75,15
2020-09-17,15:30:00,271.137,271.668,268.728,268.867,12977,270.198,2.94,15
2020-09-17,16:00:00,268.837,269.468,267.107,267.888,13932,268.2875,2.361,16
2020-09-17,16:30:00,267.867,268.378,266.677,268.378,14105,267.5275,1.701,16
2020-09-17,17:00:00,268.377,268.808,267.547,268.448,11060,268.1775,1.261,17
2020-09-17,17:30:00,268.448,269.668,268.318,268.908,10367,268.993,1.35,17
2020-09-17,18:00:00,268.918,269.838,268.147,268.157,9539,268.9925,1.691,18
2020-09-17,18:30:00,268.147,268.858,267.617,268.478,9480,268.2375,1.241,18
2020-09-17,19:00:00,268.488,269.488,267.457,268.088,12493,268.4725,2.031,19
2020-09-17,19:30:00,268.098,270.488,267.948,270.338,12657,269.218,2.54,19
2020-09-18,13:30:00,271.568,272.067,269.218,270.167,13823,270.6425,2.849,13
2020-09-18,14:00:00,270.178,271.338,269.508,269.888,11744,270.423,1.83,14
2020-09-18,14:30:00,269.857,269.968,267.467,267.798,14600,268.7175,2.501,14
2020-09-18,15:00:00,267.787,268.227,266.947,267.588,12603,267.587,1.28,15
2020-09-18,15:30:00,267.597,268.058,266.197,267.667,11240,267.1275,1.861,15
2020-09-18,16:00:00,267.647,268.198,266.108,266.467,11330,267.153,2.09,16
2020-09-18,16:30:00,266.477,266.567,264.497,265.157,13089,265.532,2.07,16
2020-09-18,17:00:00,265.168,265.607,263.307,263.338,11489,264.457,2.3,17
2020-09-18,17:30:00,263.337,265.187,262.617,265.107,12269,263.902,2.57,17
2020-09-18,18:00:00,265.097,265.737,264.427,265.467,9715,265.082,1.31,18
2020-09-18,18:30:00,265.477,266.238,265.107,266.187,9380,265.6725,1.131,18
2020-09-18,19:00:00,266.197,266.908,265.937,266.838,9580,266.4225,0.971,19
2020-09-18,19:30:00,266.848,267.387,266.418,266.628,11523,266.9025,0.969,19
2020-09-21,13:30:00,262.468,264.548,261.237,263.668,18378,262.8925,3.311,13
2020-09-21,14:00:00,263.647,264.078,261.137,261.218,15275,262.6075,2.941,14
2020-09-21,14:30:00,261.197,261.848,260.097,261.467,14786,260.9725,1.751,14
2020-09-21,15:00:00,261.478,262.948,260.998,261.867,13744,261.973,1.95,15
2020-09-21,15:30:00,261.867,263.668,261.278,263.598,12390,262.473,2.39,15
2020-09-21,16:00:00,263.597,264.717,263.488,264.518,11809,264.1025,1.229,16
2020-09-21,16:30:00,264.527,264.798,263.517,263.827,12416,264.1575,1.281,16
2020-09-21,17:00:00,263.838,265.108,263.217,264.967,11759,264.1625,1.891,17
2020-09-21,17:30:00,264.978,265.598,263.647,264.247,10210,264.6225,1.951,17
2020-09-21,18:00:00,264.247,264.668,263.177,263.717,11416,263.9225,1.491,18
2020-09-21,18:30:00,263.737,264.138,262.457,263.937,11111,263.2975,1.681,18
2020-09-21,19:00:00,263.948,265.617,263.798,265.248,11103,264.7075,1.819,19
2020-09-21,19:30:00,265.257,267.628,264.768,267.558,12286,266.198,2.86,19
2020-09-22,13:30:00,270.017,270.208,267.217,268.588,14981,268.7125,2.991,13
2020-09-22,14:00:00,268.578,269.598,268.197,269.377,14128,268.8975,1.401,14
2020-09-22,14:30:00,269.377,269.697,267.057,267.088,13882,268.377,2.64,14
2020-09-22,15:00:00,267.097,268.418,266.518,268.148,13655,267.468,1.9,15
2020-09-22,15:30:00,268.158,268.927,267.418,268.848,10148,268.1725,1.509,15
2020-09-22,16:00:00,268.837,269.648,268.767,269.597,7473,269.2075,0.881,16
2020-09-22,16:30:00,269.598,269.908,268.497,268.918,7726,269.2025,1.411,16
2020-09-22,17:00:00,268.907,270.217,268.757,270.148,6287,269.487,1.46,17
2020-09-22,17:30:00,270.138,270.958,269.617,270.947,6827,270.2875,1.341,17
2020-09-22,18:00:00,270.947,271.858,270.947,271.308,8598,271.4025,0.911,18
2020-09-22,18:30:00,271.298,271.458,270.697,271.027,8672,271.0775,0.761,18
2020-09-22,19:00:00,271.038,272.197,270.707,272.138,8931,271.452,1.49,19
2020-09-22,19:30:00,272.127,273.068,271.577,272.447,9993,272.3225,1.491,19
2020-09-23,13:30:00,272.127,272.308,270.187,270.398,12824,271.2475,2.121,13
2020-09-23,14:00:00,270.367,270.947,269.197,270.207,12931,270.072,1.75,14
2020-09-23,14:30:00,270.218,270.898,269.407,270.008,11613,270.1525,1.491,14
2020-09-23,15:00:00,270.007,270.648,269.297,269.538,11824,269.9725,1.351,15
2020-09-23,15:30:00,269.528,269.727,268.017,268.138,10263,268.872,1.71,15
2020-09-23,16:00:00,268.137,268.997,267.737,268.488,8969,268.367,1.26,16
2020-09-23,16:30:00,268.497,269.528,268.147,269.458,9150,268.8375,1.381,16
2020-09-23,17:00:00,269.458,269.518,268.507,268.567,7212,269.0125,1.011,17
2020-09-23,17:30:00,268.578,268.818,267.357,267.557,8340,268.0875,1.461,17
2020-09-23,18:00:00,267.567,267.598,265.358,265.727,12840,266.478,2.24,18
2020-09-23,18:30:00,265.747,266.207,264.357,264.627,13974,265.282,1.85,18
2020-09-23,19:00:00,264.628,265.217,263.377,264.798,14185,264.297,1.84,19
2020-09-23,19:30:00,264.798,265.358,263.247,264.048,14376,264.3025,2.111,19
2020-09-24,13:30:00,261.567,265.328,261.217,264.427,16572,263.2725,4.111,13
2020-09-24,14:00:00,264.427,266.867,264.427,264.677,16563,265.647,2.44,14
2020-09-24,14:30:00,264.667,265.828,262.937,265.778,15893,264.3825,2.891,14
2020-09-24,15:00:00,265.778,266.588,264.088,266.127,14458,265.338,2.5,15
2020-09-24,15:30:00,266.128,267.438,266.078,267.268,12962,266.758,1.36,15
2020-09-24,16:00:00,267.258,267.957,266.587,266.977,12394,267.272,1.37,16
2020-09-24,16:30:00,266.977,267.258,265.657,267.208,10869,266.4575,1.601,16
2020-09-24,17:00:00,267.217,268.097,266.997,267.938,10277,267.547,1.1,17
2020-09-24,17:30:00,267.947,268.688,267.297,267.447,10390,267.9925,1.391,17
2020-09-24,18:00:00,267.457,267.688,265.817,266.157,11244,266.7525,1.871,18
2020-09-24,18:30:00,266.197,267.527,264.898,264.967,11732,266.2125,2.629,18
2020-09-24,19:00:00,264.987,265.887,263.777,264.197,14079,264.832,2.11,19
2020-09-24,19:30:00,264.217,266.368,263.668,265.388,14816,265.018,2.7,19
2020-09-25,13:30:00,265.828,266.267,264.277,266.058,16985,265.272,1.99,13
2020-09-25,14:00:00,266.058,267.107,264.337,266.887,13993,265.722,2.77,14
2020-09-25,14:30:00,266.867,268.057,266.637,267.557,12840,267.347,1.42,14
2020-09-25,15:00:00,267.558,269.147,267.078,268.697,9814,268.1125,2.069,15
2020-09-25,15:30:00,268.707,268.908,267.497,267.548,9472,268.2025,1.411,15
2020-09-25,16:00:00,267.547,269.138,267.527,268.308,8270,268.3325,1.611,16
2020-09-25,16:30:00,268.308,268.818,267.867,268.727,8365,268.3425,0.951,16
2020-09-25,17:00:00,268.738,269.338,268.467,268.978,7430,268.9025,0.871,17
2020-09-25,17:30:00,268.967,269.988,268.848,269.907,6151,269.418,1.14,17
2020-09-25,18:00:00,269.907,270.698,269.787,270.458,6693,270.2425,0.911,18
2020-09-25,18:30:00,270.458,271.107,270.118,270.968,6985,270.6125,0.989,18
2020-09-25,19:00:00,270.958,272.388,270.848,271.877,8413,271.618,1.54,19
2020-09-25,19:30:00,271.867,271.958,271.267,271.638,10543,271.6125,0.691,19
2020-09-28,13:30:00,276.598,276.598,274.457,274.987,14649,275.5275,2.141,13
2020-09-28,14:00:00,274.988,275.997,274.247,275.518,12587,275.122,1.75,14
2020-09-28,14:30:00,275.528,275.988,274.047,274.167,11538,275.0175,1.941,14
2020-09-28,15:00:00,274.178,275.618,274.107,275.377,9546,274.8625,1.511,15
2020-09-28,15:30:00,275.377,275.738,274.508,274.768,9157,275.123,1.23,15
2020-09-28,16:00:00,274.768,274.798,273.837,274.297,7167,274.3175,0.961,16
